variable,mean,median,10%,90%,feature,type,player_id,player_name,last_name,first_name,handed,birth_date,position_group,primary_position
beta[103],-0.819753252239489,-0.8209232004219418,-2.3560836818234256,0.729374097889528,b0ca309f-321f-7119-6c17-cf1437cc9bd8_PP,PP,b0ca309f-321f-7119-6c17-cf1437cc9bd8,"Elynuik, Hudson",Elynuik,Hudson,L,1997-10-12,F,F
beta[104],-0.8422716260866934,-0.8340044641143939,-2.5629298235999634,0.8731417040831485,6dbb81a4-b033-f2eb-d097-8a60da618a8e_PK,PK,6dbb81a4-b033-f2eb-d097-8a60da618a8e,"Bankier, Caedan",Bankier,Caedan,L,2003-01-26,F,C
beta[105],-0.9340407621874276,-0.9378766574279878,-2.492163055317559,0.6313321468238147,ae3c26e4-6536-f078-6e78-8ca2db85def8_PP,PP,ae3c26e4-6536-f078-6e78-8ca2db85def8,"Conacher, Cory",Conacher,Cory,L,1989-12-14,F,RW
beta[106],0.36852527754692355,0.38227109539225346,-1.396299628393965,2.103338466045071,62d8d552-b95a-dea2-1bdd-bb508f1d8a81_PP,PP,62d8d552-b95a-dea2-1bdd-bb508f1d8a81,"Fitzgerald, Cavan",Fitzgerald,Cavan,L,1996-08-23,D,D
beta[107],-0.15725624111958064,-0.15476943984814534,-2.033435476575807,1.7097497979069658,c05db9ee-e2c8-5bba-3a20-cee81b8b04c1_PK,PK,c05db9ee-e2c8-5bba-3a20-cee81b8b04c1,"Butcher, Will",Butcher,Will,L,1995-01-06,D,D
beta[108],0.22260172612832516,0.21421781555805564,-1.573713832369042,2.032945665851753,2681206b-2285-7d67-cd87-b48f1c66bcdd_PK,PK,2681206b-2285-7d67-cd87-b48f1c66bcdd,"Jordan, Zach",Jordan,Zach,R,1996-11-12,F,RW
beta[109],-0.2574593721389708,-0.2525311946783916,-1.9817578165178018,1.4422719312601635,23033c23-8f41-970b-8423-7c1eef91ab38_PK,PK,23033c23-8f41-970b-8423-7c1eef91ab38,"Ratcliffe, Isaac",Ratcliffe,Isaac,L,1999-02-15,F,LW
beta[110],0.22080169969150387,0.2312991841944607,-1.6898037336700722,2.135377118836956,88e216a2-1386-7181-fda4-1819e8611ca5_PK,PK,88e216a2-1386-7181-fda4-1819e8611ca5,"Wise, Jake",Wise,Jake,L,2000-02-28,F,F
beta[111],-0.061585072623009045,-0.06659901875868707,-1.768892241879543,1.6516917937891569,98eea6fc-1c6b-1d5e-b49a-1805806aa62d_PP,PP,98eea6fc-1c6b-1d5e-b49a-1805806aa62d,"Seeley, Ronan",Seeley,Ronan,L,2002-08-02,D,D
beta[112],0.650954066934115,0.6483759946763503,-0.9353169576336121,2.2772935228065014,2b318d4d-2e7b-6d8c-98a7-7d85c71436c5_PK,PK,2b318d4d-2e7b-6d8c-98a7-7d85c71436c5,"Walker, Sammy",Walker,Sammy,R,1999-06-07,F,F
beta[113],-0.8497073315114732,-0.8559289040199594,-2.278322701398507,0.5912459210569692,e4f4914a-cdb7-1be0-bfb6-d756aa6b7b8d_PK,PK,e4f4914a-cdb7-1be0-bfb6-d756aa6b7b8d,"Johansson, Simon",Johansson,Simon,R,1999-06-14,D,D
beta[114],-0.3955247344989714,-0.4011053124789353,-1.9820757916566387,1.1934117894347458,23033c23-8f41-970b-8423-7c1eef91ab38_PP,PP,23033c23-8f41-970b-8423-7c1eef91ab38,"Ratcliffe, Isaac",Ratcliffe,Isaac,L,1999-02-15,F,LW
beta[115],0.23549354561804736,0.2171755072310746,-1.550593276034848,2.0651386716246356,70440719-b72e-82a5-613d-20867495af20_PP,PP,70440719-b72e-82a5-613d-20867495af20,"Marino, Kyle",Marino,Kyle,R,1995-06-01,F,RW
beta[116],-0.5350224241993274,-0.5312474185684679,-2.248479162655191,1.1676616006174718,78f83485-b2fd-78da-b419-b007bedcb832_PP,PP,78f83485-b2fd-78da-b419-b007bedcb832,"Lambos, Carson",Lambos,Carson,L,2003-01-14,D,D
beta[117],-0.07456535694250203,-0.07384845017633829,-1.966315580124101,1.8118403973531587,70440719-b72e-82a5-613d-20867495af20_PK,PK,70440719-b72e-82a5-613d-20867495af20,"Marino, Kyle",Marino,Kyle,R,1995-06-01,F,RW
beta[118],0.32471251529660916,0.3175129291726573,-1.2411996883540761,1.8893132018811292,88e216a2-1386-7181-fda4-1819e8611ca5_PP,PP,88e216a2-1386-7181-fda4-1819e8611ca5,"Wise, Jake",Wise,Jake,L,2000-02-28,F,F
beta[119],-1.281828822983539,-1.3014035708290266,-2.7132342273434507,0.1584656716703149,5d57a0cd-df56-aefd-3d80-d4fb6925e3fe_PK,PK,5d57a0cd-df56-aefd-3d80-d4fb6925e3fe,"Grushnikov, Artyom",Grushnikov,Artyom,L,2003-03-20,D,D
beta[120],-0.44389010330760453,-0.45426600742479417,-1.8696083458738775,0.973788281468842,e8fcf932-3019-3ccc-543b-67b8c8e584bb_PK,PK,e8fcf932-3019-3ccc-543b-67b8c8e584bb,"Petrovic, Alexander",Petrovic,Alexander,R,1992-03-03,D,D
beta[121],-0.7695619687680507,-0.7661864566831684,-2.227770368269486,0.6752808913454603,ef9fd39c-8b23-a1e2-d9a6-7170cea4e781_PK,PK,ef9fd39c-8b23-a1e2-d9a6-7170cea4e781,"Murray, Matthew",Murray,Matthew,L,1998-02-02,G,G
beta[122],-0.3195395571787339,-0.31743896974581604,-1.8296290406503146,1.1845973199280349,3df1ae9b-2aa4-e9cb-6921-02b059b862b6_PK,PK,3df1ae9b-2aa4-e9cb-6921-02b059b862b6,"Caamano, Nicholas",Caamano,Nicholas,L,1998-09-07,F,RW
beta[123],-0.11822359147896921,-0.13718915126189507,-1.6172281256911571,1.4126998789766372,c0cc293f-af8f-d0d6-d86a-65f9e3ad1df1_PK,PK,c0cc293f-af8f-d0d6-d86a-65f9e3ad1df1,"Damiani, Riley",Damiani,Riley,R,2000-03-20,F,F
beta[124],0.14665154762881633,0.15109705462182876,-1.3424124331932943,1.6259166279956017,facc5b54-f018-45c4-6044-abe2eba5d33a_PP,PP,facc5b54-f018-45c4-6044-abe2eba5d33a,"Ponomarev, Vasiliy",Ponomarev,Vasiliy,L,2002-03-13,F,C
beta[125],-0.11952117192768892,-0.11295494344941501,-1.617488585623715,1.3910742193494978,6e6168a5-df29-f732-cbd8-5e5d3ccfc780_PK,PK,6e6168a5-df29-f732-cbd8-5e5d3ccfc780,"Back, Oskar",Back,Oskar,L,2000-03-12,F,C
beta[126],0.13090323209763766,0.1269132168677714,-1.3649902335213067,1.599745191091836,9d227775-ff40-8878-dbd2-b275f291952a_PK,PK,9d227775-ff40-8878-dbd2-b275f291952a,"Karlstrom, Fredrik",Karlstrom,Fredrik,L,1998-01-12,F,LW
beta[127],-0.8673143428777742,-0.8634760997254683,-2.3886908756211533,0.6528243723602322,c9830dad-b858-24e2-28af-9755c724d0c9_PK,PK,c9830dad-b858-24e2-28af-9755c724d0c9,"Seminoff, Matthew",Seminoff,Matthew,R,2003-12-27,F,F
beta[128],-0.09540599065983627,-0.09396221809450384,-1.940369709448582,1.7673710200628352,923dd5d7-8c14-5d5d-ea10-b3d01db29281_PK,PK,923dd5d7-8c14-5d5d-ea10-b3d01db29281,"Murray, Jacob",Murray,Jacob,L,2002-04-11,D,D
beta[129],-0.7209837598537557,-0.7366167269191182,-2.291309114489296,0.8602089636667877,eeb9d4d1-0d23-550d-2796-42a09d440711_PK,PK,eeb9d4d1-0d23-550d-2796-42a09d440711,"Pouliot, Derrick",Pouliot,Derrick,L,1994-01-16,D,D
beta[130],1.3222985840121417,1.3103091179549318,-0.2518783513685509,2.907609174194998,4a330c37-6650-01f9-b5c3-76e54ed5a565_PK,PK,4a330c37-6650-01f9-b5c3-76e54ed5a565,"Blumel, Matej",Blumel,Matej,L,2000-05-31,F,F
beta[131],-0.008011386543622387,-0.01155253297610681,-1.5628298361150506,1.5640776570924366,a2931977-2953-a366-84f6-402e39590fc9_PP,PP,a2931977-2953-a366-84f6-402e39590fc9,"Melnick, Josh",Melnick,Josh,R,1995-07-10,F,C
beta[132],0.7586441269665752,0.7579829746715974,-0.7528542595199205,2.295094964417936,41273737-16e3-50f4-d08a-03a1fc11edf5_PK,PK,41273737-16e3-50f4-d08a-03a1fc11edf5,"Bourque, Mavrik",Bourque,Mavrik,R,2002-01-08,F,C
beta[133],-1.269469225738849,-1.267916226775838,-3.042134151795918,0.4940222420802283,9e078fa3-39e8-f4e1-f5f6-285848105a57_PP,PP,9e078fa3-39e8-f4e1-f5f6-285848105a57,"Franco, Dominic",Franco,Dominic,R,1996-01-07,F,C
beta[134],1.2057249717902279,1.197832307326614,-0.15047902138900504,2.586224682592794,6a7002cd-5825-1e0b-1847-6f2197cc2190_PK,PK,6a7002cd-5825-1e0b-1847-6f2197cc2190,"Karow, Michael",Karow,Michael,L,1998-12-18,D,D
beta[135],-0.5935489532756327,-0.6018088990766972,-2.1600701348303706,0.965197883777855,e2e9d274-2a93-02e4-c3ce-b61e1a6e6599_PP,PP,e2e9d274-2a93-02e4-c3ce-b61e1a6e6599,"Kyrou, Christian",Kyrou,Christian,R,2003-09-16,D,D
beta[136],-0.12525061573241905,-0.12861062777840798,-1.697400984933086,1.4164431649664608,eeb9d4d1-0d23-550d-2796-42a09d440711_PP,PP,eeb9d4d1-0d23-550d-2796-42a09d440711,"Pouliot, Derrick",Pouliot,Derrick,L,1994-01-16,D,D
beta[137],-0.2167063374613798,-0.20885611498556628,-1.7944846964719874,1.3464932648259262,c0cc293f-af8f-d0d6-d86a-65f9e3ad1df1_PP,PP,c0cc293f-af8f-d0d6-d86a-65f9e3ad1df1,"Damiani, Riley",Damiani,Riley,R,2000-03-20,F,F
beta[138],-0.17372528828749756,-0.1652843602097166,-1.7836333291462996,1.4260982551167478,facc5b54-f018-45c4-6044-abe2eba5d33a_PK,PK,facc5b54-f018-45c4-6044-abe2eba5d33a,"Ponomarev, Vasiliy",Ponomarev,Vasiliy,L,2002-03-13,F,C
beta[139],2.617461862818488,2.6114388993224225,1.1771636088159356,4.086616534340543,ef9fd39c-8b23-a1e2-d9a6-7170cea4e781_PP,PP,ef9fd39c-8b23-a1e2-d9a6-7170cea4e781,"Murray, Matthew",Murray,Matthew,L,1998-02-02,G,G
beta[140],-0.6983533634108521,-0.6970127370257051,-2.5220713970277084,1.1161592491353582,6a7002cd-5825-1e0b-1847-6f2197cc2190_PP,PP,6a7002cd-5825-1e0b-1847-6f2197cc2190,"Karow, Michael",Karow,Michael,L,1998-12-18,D,D
beta[141],-0.9540589543151238,-0.9500433491912963,-2.3256447180388005,0.3959212094895833,4a330c37-6650-01f9-b5c3-76e54ed5a565_PP,PP,4a330c37-6650-01f9-b5c3-76e54ed5a565,"Blumel, Matej",Blumel,Matej,L,2000-05-31,F,F
beta[142],-0.11596128908550059,-0.12523501661947223,-1.6551139432447985,1.4517952599945667,41273737-16e3-50f4-d08a-03a1fc11edf5_PP,PP,41273737-16e3-50f4-d08a-03a1fc11edf5,"Bourque, Mavrik",Bourque,Mavrik,R,2002-01-08,F,C
beta[143],0.5804456591841471,0.5906218529851763,-0.8795712121407409,2.0155652693694814,cd489321-0cb6-1202-edc1-5fdf801b7738_PP,PP,cd489321-0cb6-1202-edc1-5fdf801b7738,"McDonald, Kyle",McDonald,Kyle,R,2002-02-05,F,RW
beta[144],0.9082585911708243,0.8960129990732207,-0.6464026534908435,2.460537784898691,8dfc4cd9-4bed-d27e-f82a-aac7483571b8_PP,PP,8dfc4cd9-4bed-d27e-f82a-aac7483571b8,"Stankoven, Logan",Stankoven,Logan,R,2003-02-26,F,C
beta[145],0.03663500856296381,0.04387755603287538,-1.5204272962616419,1.5806201223948024,3aa7c517-7091-0133-341a-3abc7d3a674f_PP,PP,3aa7c517-7091-0133-341a-3abc7d3a674f,"McKenzie, Curtis",McKenzie,Curtis,L,1991-02-22,F,LW
beta[146],0.40445458184558497,0.404435443966619,-1.0404648272797379,1.8468506887843996,6e6168a5-df29-f732-cbd8-5e5d3ccfc780_PP,PP,6e6168a5-df29-f732-cbd8-5e5d3ccfc780,"Back, Oskar",Back,Oskar,L,2000-03-12,F,C
beta[147],0.6534457760342639,0.6497997196777359,-0.925319677349111,2.2313100901363123,9e078fa3-39e8-f4e1-f5f6-285848105a57_PK,PK,9e078fa3-39e8-f4e1-f5f6-285848105a57,"Franco, Dominic",Franco,Dominic,R,1996-01-07,F,C
beta[148],-0.9582761543295351,-0.9450153354869619,-2.6827562700309673,0.7522410587701405,e8fcf932-3019-3ccc-543b-67b8c8e584bb_PP,PP,e8fcf932-3019-3ccc-543b-67b8c8e584bb,"Petrovic, Alexander",Petrovic,Alexander,R,1992-03-03,D,D
beta[149],0.8937533116794625,0.881933411795392,-0.914309353318857,2.6964705698000597,8dfc4cd9-4bed-d27e-f82a-aac7483571b8_PK,PK,8dfc4cd9-4bed-d27e-f82a-aac7483571b8,"Stankoven, Logan",Stankoven,Logan,R,2003-02-26,F,C
beta[150],-0.15178716168023323,-0.14761183790580695,-1.9569074414624619,1.6786428651469867,e2e9d274-2a93-02e4-c3ce-b61e1a6e6599_PK,PK,e2e9d274-2a93-02e4-c3ce-b61e1a6e6599,"Kyrou, Christian",Kyrou,Christian,R,2003-09-16,D,D
beta[151],0.019305168752009636,0.01507620807486764,-1.8360613488421182,1.8922316952550915,1dfcd1ff-c0ed-4748-a27d-0b8099d066e3_PP,PP,1dfcd1ff-c0ed-4748-a27d-0b8099d066e3,"Dello, Tory",Dello,Tory,R,1997-02-14,D,D
beta[152],-0.19545098438081077,-0.19855191802958932,-1.7285226938168103,1.3163488727567747,9d227775-ff40-8878-dbd2-b275f291952a_PP,PP,9d227775-ff40-8878-dbd2-b275f291952a,"Karlstrom, Fredrik",Karlstrom,Fredrik,L,1998-01-12,F,LW
beta[153],-0.10823090729693675,-0.10960157025749737,-2.015883634096364,1.8000144920669783,5d57a0cd-df56-aefd-3d80-d4fb6925e3fe_PP,PP,5d57a0cd-df56-aefd-3d80-d4fb6925e3fe,"Grushnikov, Artyom",Grushnikov,Artyom,L,2003-03-20,D,D
beta[154],0.44126991954851447,0.44611267589346726,-1.0945595599725002,1.937888258948698,a2931977-2953-a366-84f6-402e39590fc9_PK,PK,a2931977-2953-a366-84f6-402e39590fc9,"Melnick, Josh",Melnick,Josh,R,1995-07-10,F,C
beta[155],-0.3572423661288581,-0.3707293806069897,-2.247271983033232,1.5240399790793535,0601a4ed-1515-44af-ec9e-749318820437_PK,PK,0601a4ed-1515-44af-ec9e-749318820437,"Wheatcroft, Chase",Wheatcroft,Chase,L,2002-05-28,F,F
beta[156],-0.08192590322682121,-0.07155702136201451,-1.869507442157011,1.6880283240348655,3df1ae9b-2aa4-e9cb-6921-02b059b862b6_PP,PP,3df1ae9b-2aa4-e9cb-6921-02b059b862b6,"Caamano, Nicholas",Caamano,Nicholas,L,1998-09-07,F,RW
beta[157],0.5567005399613328,0.5571282777458406,-1.250281276033804,2.3575145512769247,7779d05b-bf33-9acd-a1a5-bb2e852f4a3f_PK,PK,7779d05b-bf33-9acd-a1a5-bb2e852f4a3f,"Fensore, Domenick",Fensore,Domenick,L,2001-09-07,D,D
beta[158],-1.029919593730286,-1.0379926022675319,-2.4275890027195857,0.3767346682586329,ecbd0ea2-3043-731c-3cbf-94053cd3f09b_PK,PK,ecbd0ea2-3043-731c-3cbf-94053cd3f09b,"Callahan, Michael",Callahan,Michael,L,1999-09-23,D,D
beta[159],-1.4367844919231842,-1.4407008249174758,-2.9005097921381826,0.04401590191757241,67d7dce3-3de0-3021-706f-3f85c3ac4b11_PP,PP,67d7dce3-3de0-3021-706f-3f85c3ac4b11,"Abbandonato, Peter",Abbandonato,Peter,L,1998-03-25,F,LW
beta[160],0.061373827321382135,0.06486307908048439,-1.423190238247908,1.5419416296458976,dd036e87-28ae-a770-1287-111ca91925a2_PP,PP,dd036e87-28ae-a770-1287-111ca91925a2,"Hinostroza, Vinnie",Hinostroza,Vinnie,R,1994-04-03,F,C
beta[161],-1.170346645678274,-1.1788733504620987,-2.6513157459501775,0.3141107954677769,3009ca76-0ff6-9da5-c8b6-6fd357f7a7e1_PK,PK,3009ca76-0ff6-9da5-c8b6-6fd357f7a7e1,"McLaughlin, Marc",McLaughlin,Marc,R,1999-07-26,F,F
beta[162],-0.23004132360200516,-0.23872560502067086,-1.9131512578383916,1.4611364044855237,ae1aa801-5655-af70-d031-019a9c091f86_PP,PP,ae1aa801-5655-af70-d031-019a9c091f86,"Puljujarvi, Jesse",Puljujarvi,Jesse,R,1998-05-07,F,RW
beta[163],1.2091671848973335,1.2008230756450464,-0.27955865302927463,2.72397710212832,1c99401f-c954-04df-7b3c-454b413cd571_PP,PP,1c99401f-c954-04df-7b3c-454b413cd571,"Hellberg, Magnus",Hellberg,Magnus,L,1991-04-04,G,G
beta[164],-0.2600957551185788,-0.2790866024662938,-1.6622492066928087,1.1453703708314065,066364b9-b235-6207-1061-3d0155cb2b66_PP,PP,066364b9-b235-6207-1061-3d0155cb2b66,"Smith, Ty",Smith,Ty,L,2000-03-24,D,D
beta[165],-0.6153690314203893,-0.6203884060875269,-2.070115571382064,0.8616201477813966,8de217bb-b36b-53a3-342c-85c0da993a1b_PK,PK,8de217bb-b36b-53a3-342c-85c0da993a1b,"Bussi, Brandon",Bussi,Brandon,R,1998-06-25,G,G
beta[166],-0.5626846403617538,-0.5411078711281727,-2.047234297534262,0.912915445151186,a23408ce-f1c0-03b6-d7ef-60da484f7212_PP,PP,a23408ce-f1c0-03b6-d7ef-60da484f7212,"Nylander, Alexander",Nylander,Alexander,R,1998-03-02,F,RW
beta[167],-0.8779120055327373,-0.8667925956260993,-2.4252738181688347,0.6550886121365546,963e7b7e-ada7-34b2-b447-eebe01c946c0_PK,PK,963e7b7e-ada7-34b2-b447-eebe01c946c0,"Mitchell, Ian",Mitchell,Ian,R,1999-01-18,D,D
beta[168],-0.8995479787656405,-0.8949699031928318,-2.525057908158704,0.6958890991546673,8885b7bb-ab37-274e-de67-e4e0cb571d11_PK,PK,8885b7bb-ab37-274e-de67-e4e0cb571d11,"Farinacci, John",Farinacci,John,R,2001-02-14,F,C
beta[169],-0.03773780417685991,-0.02662621970980545,-1.522742508304866,1.4273904297350493,8750d372-0576-0fce-74d6-1a871d154ade_PK,PK,8750d372-0576-0fce-74d6-1a871d154ade,"Renouf, Dan",Renouf,Dan,L,1994-06-01,D,D
beta[170],0.5512845041962284,0.5586369312137127,-0.9085861809619452,2.0026609822445574,0216a2f3-905b-a0cc-78d2-1ace22850834_PK,PK,0216a2f3-905b-a0cc-78d2-1ace22850834,"Richard, Anthony",Richard,Anthony,L,1996-12-20,F,LW
beta[171],1.4586387752911243,1.4465381616719797,0.03367328302854602,2.893220933556705,7a8b62e2-0b6b-1e9b-788c-0338df40543e_PK,PK,7a8b62e2-0b6b-1e9b-788c-0338df40543e,"Regula, Alec",Regula,Alec,R,2000-08-06,D,D
beta[172],-0.7079995525508658,-0.6942159461326248,-2.269773162118594,0.8219541860808467,0e547df4-db0d-2b34-7e18-2ad196cc9192_PK,PK,0e547df4-db0d-2b34-7e18-2ad196cc9192,"Brown, Patrick",Brown,Patrick,R,1992-05-29,F,C
beta[173],0.16488306069232309,0.17599082972511215,-1.3855479353011515,1.705765668100424,d163f9d0-a5ca-a57a-ab12-4e96fc510ae2_PP,PP,d163f9d0-a5ca-a57a-ab12-4e96fc510ae2,"Rathbone, Jack",Rathbone,Jack,L,1999-05-20,D,D
beta[174],0.08668809880984031,0.08354171145745701,-1.49569043521482,1.7097488348975876,d7535706-ab13-a4e2-1b01-b80ac5ff0720_PP,PP,d7535706-ab13-a4e2-1b01-b80ac5ff0720,"Andonovski, Corey",Andonovski,Corey,R,1999-03-26,F,RW
beta[175],-0.33264765855612816,-0.32120249445207,-1.9021860496693894,1.204396362760618,4152b475-2bfd-8f22-09a7-f721c76d1a90_PP,PP,4152b475-2bfd-8f22-09a7-f721c76d1a90,"Poulin, Samuel",Poulin,Samuel,L,2001-02-25,F,C
beta[176],0.03571983265169737,0.04536842730826262,-1.4567509268093672,1.519240364209153,ce6e3edf-e901-06ab-00b5-185583eeb8ae_PP,PP,ce6e3edf-e901-06ab-00b5-185583eeb8ae,"Ouellet, Xavier",Ouellet,Xavier,L,1993-07-29,D,D
beta[177],-0.49025018270715365,-0.48255944010393376,-1.8795964363601483,0.894974461054382,6216d68a-d22f-ad77-1830-61fb2ceef304_PP,PP,6216d68a-d22f-ad77-1830-61fb2ceef304,"Rueschhoff, Austin",Rueschhoff,Austin,R,1997-09-09,F,RW
beta[178],-0.10914446910257708,-0.10857681926611729,-1.7954741860004244,1.5535994309926522,234b7ce2-888e-e9aa-4752-601f5b79ea81_PK,PK,234b7ce2-888e-e9aa-4752-601f5b79ea81,"Walsh, Reilly",Walsh,Reilly,R,1999-04-21,D,D
beta[179],1.1012108900483502,1.1123149298955435,-0.6906702814463105,2.8482292416302863,bc6177f1-4c3d-37fa-47dd-452cfcc446d1_PK,PK,bc6177f1-4c3d-37fa-47dd-452cfcc446d1,"Merkulov, Georgi",Merkulov,Georgi,L,2000-10-10,F,LW
beta[180],0.7363483827556228,0.7375252502833578,-1.0863131161706592,2.5587039022527516,a89675de-e91c-1bde-8b0b-ba8780b2295c_PK,PK,a89675de-e91c-1bde-8b0b-ba8780b2295c,"Brazeau, Justin",Brazeau,Justin,R,1998-02-02,F,RW
beta[181],0.0721316725449772,0.07210368399449593,-1.8217569982532038,1.9972101919911085,e1eda887-4254-92a8-6144-360df62f16c1_PK,PK,e1eda887-4254-92a8-6144-360df62f16c1,"Arseneau, Vincent",Arseneau,Vincent,L,1992-03-26,F,LW
beta[182],-0.176667516051413,-0.172525409527704,-2.064399681054187,1.6944549188384412,c401dc01-1fae-5a0b-da00-3083e81a9fc4_PK,PK,c401dc01-1fae-5a0b-da00-3083e81a9fc4,"Abate, Joey",Abate,Joey,L,1998-09-26,F,F
beta[183],0.021990453478159887,0.01185163835832077,-1.5576609097630656,1.6116837423850021,8bf524f6-7499-1f04-dd8e-e7e80934fb0f_PK,PK,8bf524f6-7499-1f04-dd8e-e7e80934fb0f,"Kuntar, Trevor",Kuntar,Trevor,L,2001-06-20,F,LW
beta[184],0.39489543147969103,0.38635924495322355,-1.3346489799563785,2.136614610340758,1c7fb1ea-cf20-6a27-04f5-4b782c22a62d_PK,PK,1c7fb1ea-cf20-6a27-04f5-4b782c22a62d,"Toporowski, Luke",Toporowski,Luke,L,2001-04-12,F,LW
beta[185],-0.7473565257837931,-0.7313963191158388,-2.2545778683845263,0.7352076492372237,0f6b8de7-1366-c197-e438-c2cb772c1f3e_PK,PK,0f6b8de7-1366-c197-e438-c2cb772c1f3e,"Johnstone, Marc",Johnstone,Marc,R,1996-06-19,F,RW
beta[186],0.7123032497759239,0.7125904788169691,-0.7349338220237849,2.149322416841435,a89675de-e91c-1bde-8b0b-ba8780b2295c_PP,PP,a89675de-e91c-1bde-8b0b-ba8780b2295c,"Brazeau, Justin",Brazeau,Justin,R,1998-02-02,F,RW
beta[187],0.5290600206184258,0.5242176754765253,-0.9807934779151867,2.0477327996592822,1c99401f-c954-04df-7b3c-454b413cd571_PK,PK,1c99401f-c954-04df-7b3c-454b413cd571,"Hellberg, Magnus",Hellberg,Magnus,L,1991-04-04,G,G
beta[188],0.1256468259530389,0.13784101616633637,-1.3176517310535933,1.5497120588247257,bc6177f1-4c3d-37fa-47dd-452cfcc446d1_PP,PP,bc6177f1-4c3d-37fa-47dd-452cfcc446d1,"Merkulov, Georgi",Merkulov,Georgi,L,2000-10-10,F,LW
beta[189],-0.165556350818643,-0.17066665815112314,-1.5931581438228832,1.2570411553224683,3bf23b92-9a1d-7c1c-38fc-d173028e1fca_PK,PK,3bf23b92-9a1d-7c1c-38fc-d173028e1fca,"Fedun, Taylor",Fedun,Taylor,R,1988-06-04,D,D
beta[190],-0.24835756138442744,-0.2559932204640483,-1.5975116552038822,1.121786581502693,022e15e8-84c5-2103-7225-91ae7102aaa0_PP,PP,022e15e8-84c5-2103-7225-91ae7102aaa0,"Lysell, Fabian",Lysell,Fabian,R,2003-01-19,F,RW
beta[191],0.19690249060593443,0.19081370214322507,-1.2507224420844172,1.652776837665415,234b7ce2-888e-e9aa-4752-601f5b79ea81_PP,PP,234b7ce2-888e-e9aa-4752-601f5b79ea81,"Walsh, Reilly",Walsh,Reilly,R,1999-04-21,D,D
beta[192],-0.37026806113067484,-0.37409790108437224,-1.7065970872774294,0.9811387784613358,ce6e3edf-e901-06ab-00b5-185583eeb8ae_PK,PK,ce6e3edf-e901-06ab-00b5-185583eeb8ae,"Ouellet, Xavier",Ouellet,Xavier,L,1993-07-29,D,D
beta[193],0.029316791786082912,0.04099598705834741,-1.4280734202873027,1.493318748903744,b9289963-36ff-72f3-2e0f-5d1c271974dc_PK,PK,b9289963-36ff-72f3-2e0f-5d1c271974dc,"Gruden, Jonathan",Gruden,Jonathan,L,2000-05-04,F,C
beta[194],0.7295456827683168,0.7325402520512125,-0.6889909008383568,2.15566554203533,8de217bb-b36b-53a3-342c-85c0da993a1b_PP,PP,8de217bb-b36b-53a3-342c-85c0da993a1b,"Bussi, Brandon",Bussi,Brandon,R,1998-06-25,G,G
beta[195],-0.1412671548349433,-0.14778417934544946,-1.529388939279454,1.2384186217995379,e75ad40d-06f3-a0e9-0b73-d4b75b83749f_PK,PK,e75ad40d-06f3-a0e9-0b73-d4b75b83749f,"Koppanen, Joona",Koppanen,Joona,L,1998-02-25,F,C
beta[196],0.5997084123214882,0.5970833450428653,-0.7800602912140624,1.9969939234395084,987469e8-a8b0-b09d-8171-9c3094253328_PK,PK,987469e8-a8b0-b09d-8171-9c3094253328,"Samorukov, Dmitri",Samorukov,Dmitri,L,1999-06-16,D,D
beta[197],-0.6030247842587316,-0.5962961134044411,-2.268347104432072,1.048738655964554,4152b475-2bfd-8f22-09a7-f721c76d1a90_PK,PK,4152b475-2bfd-8f22-09a7-f721c76d1a90,"Poulin, Samuel",Poulin,Samuel,L,2001-02-25,F,C
beta[198],-0.19791193406126664,-0.18001620779397898,-1.7427144605945906,1.333407748312551,0e547df4-db0d-2b34-7e18-2ad196cc9192_PP,PP,0e547df4-db0d-2b34-7e18-2ad196cc9192,"Brown, Patrick",Brown,Patrick,R,1992-05-29,F,C
beta[199],0.05530015768004054,0.04820897780767924,-1.515303069969851,1.6215057175414944,963e7b7e-ada7-34b2-b447-eebe01c946c0_PP,PP,963e7b7e-ada7-34b2-b447-eebe01c946c0,"Mitchell, Ian",Mitchell,Ian,R,1999-01-18,D,D
beta[200],0.9319492176413904,0.9379594268752272,-0.4471974045332181,2.3370448037897233,8885b7bb-ab37-274e-de67-e4e0cb571d11_PP,PP,8885b7bb-ab37-274e-de67-e4e0cb571d11,"Farinacci, John",Farinacci,John,R,2001-02-14,F,C
beta[201],0.38149091177367167,0.3838587386448702,-1.0132411410578424,1.7804839252589564,0216a2f3-905b-a0cc-78d2-1ace22850834_PP,PP,0216a2f3-905b-a0cc-78d2-1ace22850834,"Richard, Anthony",Richard,Anthony,L,1996-12-20,F,LW
beta[202],-0.07429383074064125,-0.08438974787280962,-1.8481862494106107,1.7209563383704105,3009ca76-0ff6-9da5-c8b6-6fd357f7a7e1_PP,PP,3009ca76-0ff6-9da5-c8b6-6fd357f7a7e1,"McLaughlin, Marc",McLaughlin,Marc,R,1999-07-26,F,F
beta[203],0.24764956007276395,0.25082807812165975,-1.2707606198827752,1.7342942644068784,d7535706-ab13-a4e2-1b01-b80ac5ff0720_PK,PK,d7535706-ab13-a4e2-1b01-b80ac5ff0720,"Andonovski, Corey",Andonovski,Corey,R,1999-03-26,F,RW
